transacao_id,imovel_id,bairro,tipo_imovel,area_m2,quartos,condicao,preco_total,preco_m2,comprador_id,comprador_cnpj,forma_pagamento,ano_transacao,mes_transacao,dias_no_mercado
TX-02917,IMO-02917,Aldeota,Apartamento,94,3,Usado,764795.05,8136.12,CPF-05252,,À vista,2022,10,5.0
TX-02918,IMO-02918,Cocó,Apartamento,94,3,Usado,775579.1,8250.84,CPF-06930,,À vista,2022,5,
TX-02919,IMO-02919,Cocó,Apartamento,30,3,Usado,406531.76,13551.06,CPF-09018,,À vista,2024,4,209.0
TX-02920,IMO-02920,Cocó,Apartamento,92,2,Novo,1043943.7,11347.21,CPF-07546,,À vista,2023,9,76.0
TX-02921,IMO-02921,Edson Queiroz,Casa,93,4,Usado,767036.48,8247.7,CPF-05421,,À vista,2024,11,47.0
TX-02922,IMO-02922,Fátima,Apartamento,71,3,Novo,662589.13,9332.24,CPF-06752,,Financiamento,2023,12,39.0
TX-02923,IMO-02923,Fátima,Apartamento,48,3,Usado,479324.34,9985.92,CPF-06607,,Financiamento,2023,8,118.0
TX-02924,IMO-02924,Messejana,Apartamento,75,3,Usado,349521.53,4660.29,CPF-06435,,À vista,2022,10,72.0
TX-02925,IMO-02925,Benfica,Apartamento,98,2,Usado,382725.14,3905.36,CPF-04577,,À vista,2023,12,23.0
TX-02926,IMO-02926,Fátima,Apartamento,78,3,Usado,564404.59,7235.96,CPF-06538,,À vista,2023,7,114.0
TX-02927,IMO-02927,Maraponga,Casa,164,3,Novo,706343.46,4306.97,CPF-00278,,Financiamento,2022,9,139.0
TX-02928,IMO-02928,Maracanaú,Apartamento,30,3,Usado,82504.88,2750.16,CPF-00681,,À vista,2024,2,67.0
TX-02929,IMO-02929,Messejana,Apartamento,89,4,Novo,309245.13,3474.66,CPF-06732,,Financiamento,2022,2,95.0
TX-02930,IMO-02930,Cocó,Flat/Studio,46,1,Usado,429845.73,9344.47,CPF-04378,,À vista,2023,2,177.0
TX-02931,IMO-02931,Luciano Cavalcante,Casa,60,3,Usado,539837.42,8997.29,CPF-03826,,À vista,2023,12,103.0
TX-02932,IMO-02932,Maracanaú,Flat/Studio,31,1,Usado,80338.56,2591.57,CPF-00356,,À vista,2022,11,177.0
TX-02933,IMO-02933,Papicu,Apartamento,70,1,Novo,593027.21,8471.82,CPF-04725,,À vista,2024,9,67.0
TX-02934,IMO-02934,Eusébio,Casa,124,3,Novo,768077.46,6194.17,CPF-06362,,Financiamento,2024,5,24.0
TX-02935,IMO-02935,Maracanaú,Flat/Studio,33,1,Usado,102116.79,3094.45,CPF-03353,,À vista,2023,7,61.0
TX-02936,IMO-02936,Parangaba,Casa,123,4,Usado,298437.65,2426.32,CPF-05481,,À vista,2022,3,81.0
TX-02937,IMO-02937,Edson Queiroz,Apartamento,104,1,Usado,538727.83,5180.08,CPF-03883,,À vista,2023,7,109.0
TX-02938,IMO-02938,Caucaia,Casa,138,3,Usado,384027.15,2782.81,CPF-06317,,À vista,2024,12,25.0
TX-02939,IMO-02939,Maraponga,Apartamento,41,2,Novo,285903.43,6973.25,CPF-09015,CNPJ-08002,À vista,2022,5,19.0
TX-02940,IMO-02940,Dionísio Torres,Apartamento,105,3,Usado,1003706.19,9559.11,CPF-04824,,À vista,2022,10,74.0
TX-02941,IMO-02941,Centro,Casa,148,3,Usado,710950.29,4803.72,CPF-05786,,À vista,2024,4,133.0
TX-02942,IMO-02942,Varjota,Apartamento,53,3,Usado,312243.13,5891.38,CPF-06248,,À vista,2024,11,132.0
TX-02943,IMO-02943,Fátima,Flat/Studio,33,1,Usado,199164.78,6035.3,CPF-04110,,À vista,2024,6,212.0
TX-02944,IMO-02944,Edson Queiroz,Apartamento,87,3,Usado,636234.85,7313.04,CPF-07369,,Financiamento,2023,11,92.0
TX-02945,IMO-02945,Luciano Cavalcante,Apartamento,51,3,Novo,430349.87,8438.23,CPF-07025,,À vista,2022,12,145.0
TX-02946,IMO-02946,Benfica,Apartamento,70,2,Usado,388803.41,5554.33,CPF-02026,,À vista,2023,9,92.0
TX-02947,IMO-02947,Benfica,Apartamento,112,2,Novo,577717.73,5158.19,CPF-01077,,À vista,2024,2,148.0
TX-02948,IMO-02948,Papicu,Apartamento,59,4,Novo,470804.26,7979.73,CPF-07878,,Financiamento,2024,12,111.0
TX-02949,IMO-02949,Parangaba,Flat/Studio,49,1,Novo,242080.66,4940.42,CPF-05898,,Financiamento,2023,8,211.0
TX-02950,IMO-02950,Benfica,Apartamento,57,3,Usado,288131.45,5054.94,CPF-07513,,À vista,2023,5,86.0
TX-02951,IMO-02951,Eusébio,Casa,154,3,Novo,972685.41,6316.14,CPF-07319,,À vista,2022,4,50.0
TX-02952,IMO-02952,Dionísio Torres,Casa,134,3,Usado,1412963.61,10544.5,CPF-01081,,Financiamento,2023,11,30.0
TX-02953,IMO-02953,Maraponga,Apartamento,84,1,Usado,368151.44,4382.76,CPF-06484,,Financiamento,2024,8,79.0
TX-02954,IMO-02954,Papicu,Apartamento,121,3,Usado,860165.75,7108.81,CPF-04806,,Financiamento,2023,3,100.0
TX-02955,IMO-02955,Meireles,Cobertura,175,4,Usado,2070399.38,11830.85,CPF-07957,,À vista,2024,6,162.0
TX-02956,IMO-02956,Benfica,Apartamento,62,4,Usado,274871.45,4433.41,CPF-03078,,À vista,2024,4,98.0
TX-02957,IMO-02957,Parangaba,Cobertura,177,3,Usado,825722.52,4665.1,CPF-09015,,À vista,2024,5,68.0
TX-02958,IMO-02958,Montese,Apartamento,67,2,Novo,394624.52,5889.92,CPF-01086,,À vista,2024,1,5.0
TX-02959,IMO-02959,Varjota,Apartamento,94,3,Usado,556181.06,5916.82,CPF-04365,,À vista,2022,3,134.0
TX-02960,IMO-02960,Maracanaú,Apartamento,85,3,Novo,372829.2,4386.23,CPF-02364,,À vista,2024,10,38.0
TX-02961,IMO-02961,Messejana,Apartamento,77,3,Usado,441228.53,5730.24,CPF-09013,CNPJ-08004,À vista,2024,6,134.0
TX-02962,IMO-02962,Benfica,Flat/Studio,31,1,Novo,173862.7,5608.47,CPF-01888,,Financiamento,2023,11,199.0
TX-02963,IMO-02963,Centro,Casa,145,3,Novo,1026817.24,7081.5,CPF-03056,,À vista,2022,4,24.0
TX-02964,IMO-02964,Luciano Cavalcante,Casa,146,5,Novo,1488121.46,10192.61,CPF-03958,,À vista,2024,12,81.0
TX-02965,IMO-02965,Aldeota,Apartamento,79,2,Usado,904927.51,11454.78,CPF-03736,,À vista,2024,4,142.0
TX-02966,IMO-02966,Eusébio,Apartamento,63,3,Usado,356759.41,5662.85,CPF-05591,,Financiamento,2023,3,51.0
TX-02967,IMO-02967,Dionísio Torres,Apartamento,116,2,Novo,1065053.99,9181.5,CPF-01606,,Financiamento,2024,2,116.0
TX-02968,IMO-02968,Papicu,Apartamento,34,3,Usado,171694.73,5049.84,CPF-04321,,À vista,2024,3,41.0
TX-02969,IMO-02969,Parangaba,Apartamento,111,4,Usado,536154.68,4830.22,CPF-02566,,À vista,2024,3,5.0
TX-02970,IMO-02970,Maraponga,Apartamento,65,2,Usado,307999.14,4738.45,CPF-01791,,À vista,2022,7,71.0
TX-02971,IMO-02971,Benfica,Casa,154,3,Novo,744143.66,4832.1,CPF-03142,,À vista,2023,5,
TX-02972,IMO-02972,Parquelândia,Casa,172,3,Usado,948877.54,5516.73,CPF-05558,,À vista,2024,9,67.0
TX-02973,IMO-02973,Edson Queiroz,Flat/Studio,20,1,Usado,165875.63,8293.78,CPF-01701,,À vista,2023,9,165.0
TX-02974,IMO-02974,Montese,Cobertura,147,5,Novo,906566.15,6167.12,CPF-07047,,À vista,2023,9,105.0
TX-02975,IMO-02975,Eusébio,Apartamento,63,1,Usado,306649.44,4867.45,CPF-00210,,Financiamento,2022,3,188.0
TX-02976,IMO-02976,Benfica,Apartamento,76,2,Usado,343247.73,4516.42,CPF-06587,,À vista,2023,12,64.0
TX-02977,IMO-02977,Aldeota,Casa,113,4,Novo,1140014.27,10088.62,CPF-01492,,À vista,2024,7,45.0
TX-02978,IMO-02978,Messejana,Casa,129,4,Usado,415680.13,3222.33,CPF-07825,,À vista,2023,12,49.0
TX-02979,IMO-02979,Fátima,Casa,60,5,Usado,452175.89,7536.26,CPF-07179,,Financiamento,2023,11,66.0
TX-02980,IMO-02980,Benfica,Apartamento,79,2,Usado,344358.78,4358.97,CPF-03807,,À vista,2023,9,79.0
TX-02981,IMO-02981,Cocó,Casa,168,4,Usado,1917050.69,11411.02,CPF-00753,,À vista,2023,6,53.0
TX-02982,IMO-02982,Fátima,Cobertura,154,3,Usado,1117347.69,7255.5,CPF-05125,,À vista,2023,6,133.0
TX-02983,IMO-02983,Maracanaú,Apartamento,84,2,Novo,294663.03,3507.89,CPF-07394,,Financiamento,2023,8,76.0
TX-02984,IMO-02984,Meireles,Casa,105,2,Usado,1529243.88,14564.23,CPF-06493,,À vista,2024,6,5.0
TX-02985,IMO-02985,Centro,Apartamento,79,4,Usado,430862.49,5453.96,CPF-02853,,Financiamento,2022,7,5.0
TX-02986,IMO-02986,Benfica,Apartamento,67,3,Usado,252266.18,3765.17,CPF-04029,,À vista,2022,2,74.0
TX-02987,IMO-02987,Messejana,Flat/Studio,38,1,Usado,174691.28,4597.14,CPF-06846,,À vista,2022,4,105.0
TX-02988,IMO-02988,Dionísio Torres,Apartamento,75,1,Usado,545000.29,7266.67,CPF-00897,,À vista,2023,8,5.0
TX-02989,IMO-02989,Parangaba,Apartamento,41,2,Novo,217161.0,5296.61,CPF-00569,,À vista,2024,10,5.0
TX-02990,IMO-02990,Maraponga,Casa,202,3,Novo,957414.45,4739.68,CPF-00016,,Financiamento,2022,12,51.0
TX-02991,IMO-02991,Meireles,Flat/Studio,46,1,Usado,558525.65,12141.86,CPF-02419,,Financiamento,2023,10,117.0
TX-02992,IMO-02992,Luciano Cavalcante,Apartamento,108,2,Usado,804399.4,7448.14,CPF-05159,,Financiamento,2023,8,242.0
TX-02993,IMO-02993,Papicu,Apartamento,61,3,Usado,449132.82,7362.83,CPF-07597,,Financiamento,2022,2,37.0
TX-02994,IMO-02994,Aldeota,Apartamento,81,2,Usado,652146.47,8051.19,CPF-07292,,Financiamento,2023,6,5.0
TX-02995,IMO-02995,Benfica,Apartamento,53,2,Usado,279889.59,5280.94,CPF-01025,,À vista,2022,7,76.0
TX-02996,IMO-02996,Eusébio,Casa,87,2,Novo,596271.09,6853.69,CPF-06182,,À vista,2023,12,65.0
TX-02997,IMO-02997,Fátima,Apartamento,85,2,Usado,593748.1,6985.27,CPF-06428,,À vista,2023,9,102.0
TX-02998,IMO-02998,Parangaba,Cobertura,171,3,Novo,910423.07,5324.11,CPF-07574,,À vista,2024,8,5.0
TX-02999,IMO-02999,Centro,Apartamento,116,4,Usado,723333.35,6235.63,CPF-06243,,À vista,2022,6,113.0
TX-03000,IMO-03000,Eusébio,Apartamento,91,3,Novo,511255.6,5618.19,CPF-07234,,À vista,2024,9,139.0
TX-03001,IMO-03001,Parquelândia,Casa,224,4,Usado,1097297.41,4898.65,CPF-02026,,À vista,2024,2,25.0
TX-03002,IMO-03002,Aldeota,Flat/Studio,28,1,Usado,258809.3,9243.19,CPF-01161,,À vista,2023,12,124.0
TX-03003,IMO-03003,Centro,Casa,227,4,Novo,1636910.78,7211.06,CPF-01095,,Financiamento,2024,10,147.0
TX-03004,IMO-03004,Meireles,Casa,126,4,Novo,1482284.22,11764.16,CPF-02921,,À vista,2022,2,106.0
TX-03005,IMO-03005,Maracanaú,Casa,60,5,Usado,189179.17,3152.99,CPF-00160,,Financiamento,2022,1,30.0
TX-03006,IMO-03006,Parquelândia,Apartamento,109,2,Novo,503565.18,4619.86,CPF-06306,,À vista,2024,4,250.0
TX-03007,IMO-03007,Meireles,Cobertura,157,3,Usado,2295563.65,14621.42,CPF-04147,,À vista,2023,11,57.0
TX-03008,IMO-03008,Messejana,Casa,234,5,Novo,985857.25,4213.07,CPF-04163,,Financiamento,2022,8,64.0
TX-03009,IMO-03009,Meireles,Flat/Studio,30,1,Novo,415754.29,13858.48,CPF-04784,,À vista,2022,4,31.0
TX-03010,IMO-03010,Eusébio,Cobertura,111,4,Usado,734942.07,6621.1,CPF-06471,,À vista,2023,12,55.0
TX-03011,IMO-03011,Cocó,Apartamento,81,2,Usado,715655.44,8835.25,CPF-03961,,À vista,2022,1,253.0
TX-03012,IMO-03012,Aldeota,Apartamento,73,3,Novo,814613.41,11159.09,CPF-06312,,À vista,2022,11,104.0
TX-03013,IMO-03013,Edson Queiroz,Apartamento,86,3,Novo,651088.53,7570.8,CPF-07268,,À vista,2022,1,48.0
TX-03014,IMO-03014,Papicu,Apartamento,118,1,Usado,677322.43,5740.02,CPF-05053,,À vista,2022,5,52.0
TX-03015,IMO-03015,Luciano Cavalcante,Flat/Studio,26,1,Usado,191368.94,7360.34,CPF-03925,,À vista,2022,11,5.0
TX-03016,IMO-03016,Papicu,Apartamento,125,1,Usado,660641.41,5285.13,CPF-05921,,À vista,2024,11,126.0
TX-03017,IMO-03017,Papicu,Flat/Studio,37,1,Novo,381733.47,10317.12,CPF-09013,,À vista,2024,12,88.0
TX-03018,IMO-03018,Papicu,Flat/Studio,29,1,Usado,222825.07,7683.62,CPF-01215,,Financiamento,2022,11,27.0
TX-03019,IMO-03019,Fátima,Apartamento,73,3,Usado,655269.72,8976.3,CPF-02706,,À vista,2024,4,39.0
TX-03020,IMO-03020,Parangaba,Flat/Studio,27,1,Usado,130335.77,4827.25,CPF-06167,,À vista,2023,8,5.0
TX-03021,IMO-03021,Papicu,Casa,189,3,Usado,1121795.68,5935.43,CPF-07686,,À vista,2024,4,62.0
TX-03022,IMO-03022,Dionísio Torres,Flat/Studio,37,1,Usado,291825.47,7887.17,CPF-04404,,À vista,2023,2,134.0
TX-03023,IMO-03023,Parangaba,Apartamento,43,3,Usado,171237.37,3982.26,CPF-04958,,À vista,2023,7,107.0
TX-03024,IMO-03024,Luciano Cavalcante,Apartamento,52,2,Usado,298931.38,5748.68,CPF-00038,,À vista,2023,10,137.0
TX-03025,IMO-03025,Messejana,Apartamento,70,3,Usado,240136.43,3430.52,CPF-01378,,À vista,2024,2,71.0
TX-03026,IMO-03026,Papicu,Apartamento,83,2,Usado,550293.37,6630.04,CPF-03291,,Financiamento,2023,2,125.0
TX-03027,IMO-03027,Benfica,Casa,166,3,Usado,716828.27,4318.24,CPF-04240,,Financiamento,2024,11,178.0
TX-03028,IMO-03028,Maracanaú,Apartamento,66,2,Usado,156032.14,2364.12,CPF-00724,,Financiamento,2024,11,32.0
TX-03029,IMO-03029,Eusébio,Apartamento,110,3,Usado,598668.56,5442.44,CPF-04352,,Financiamento,2022,12,76.0
TX-03030,IMO-03030,Benfica,Apartamento,94,3,Usado,550470.89,5856.07,CPF-06542,,Financiamento,2022,7,5.0
TX-03031,IMO-03031,Meireles,Casa,143,3,Usado,1375731.3,9620.5,CPF-03811,,À vista,2022,9,15.0
TX-03032,IMO-03032,Maracanaú,Casa,166,4,Novo,630723.29,3799.54,CPF-05694,,À vista,2024,3,172.0
TX-03033,IMO-03033,Luciano Cavalcante,Apartamento,78,2,Novo,865192.94,11092.22,CPF-09002,CNPJ-08002,À vista,2023,1,88.0
TX-03034,IMO-03034,Edson Queiroz,Apartamento,98,1,Usado,781771.41,7977.26,CPF-00603,,À vista,2024,1,101.0
TX-03035,IMO-03035,Benfica,Apartamento,98,1,Usado,473351.96,4830.12,CPF-00098,,À vista,2023,2,65.0
TX-03036,IMO-03036,Parquelândia,Apartamento,73,3,Usado,514719.23,7050.95,CPF-01736,,À vista,2022,12,114.0
TX-03037,IMO-03037,Fátima,Apartamento,30,3,Usado,235756.73,7858.56,CPF-04362,,À vista,2023,1,5.0
TX-03038,IMO-03038,Papicu,Apartamento,111,1,Usado,572371.9,5156.5,CPF-00492,,À vista,2024,12,190.0
TX-03039,IMO-03039,Parangaba,Apartamento,147,2,Usado,520101.45,3538.11,CPF-06194,,Financiamento,2024,11,91.0
TX-03040,IMO-03040,Messejana,Apartamento,92,2,Usado,619415.3,6732.78,CPF-09001,,À vista,2023,2,218.0
TX-03041,IMO-03041,Luciano Cavalcante,Apartamento,37,3,Novo,378400.86,10227.05,CPF-02338,,À vista,2024,8,193.0
TX-03042,IMO-03042,Papicu,Flat/Studio,38,1,Usado,192023.95,5053.26,CPF-03375,,À vista,2024,1,160.0
TX-03043,IMO-03043,Caucaia,Apartamento,53,4,Usado,142428.61,2687.33,CPF-04317,,À vista,2024,12,119.0
TX-03044,IMO-03044,Dionísio Torres,Casa,225,3,Usado,1685767.8,7492.3,CPF-07857,,À vista,2023,5,109.0
TX-03045,IMO-03045,Caucaia,Casa,128,4,Usado,317790.21,2482.74,CPF-06642,,À vista,2024,1,82.0
TX-03046,IMO-03046,Benfica,Apartamento,115,2,Usado,663003.63,5765.25,CPF-04619,,À vista,2023,5,72.0
TX-03047,IMO-03047,Dionísio Torres,Apartamento,97,3,Novo,916600.38,9449.49,CPF-03525,,À vista,2022,12,5.0
TX-03048,IMO-03048,Montese,Casa,213,3,Usado,661428.65,3105.3,CPF-05304,,À vista,2023,12,79.0
TX-03049,IMO-03049,Papicu,Casa,64,5,Usado,444082.7,6938.79,CPF-01570,,À vista,2024,6,70.0
TX-03050,IMO-03050,Fátima,Apartamento,120,2,Novo,870402.71,7253.36,CPF-04330,,À vista,2022,3,126.0
TX-03051,IMO-03051,Maraponga,Flat/Studio,55,1,Novo,353545.24,6428.1,CPF-06751,,À vista,2023,1,12.0
TX-03052,IMO-03052,Dionísio Torres,Casa,107,4,Novo,1232389.45,11517.66,CPF-01808,,Financiamento,2023,4,106.0
TX-03053,IMO-03053,Benfica,Casa,234,5,Usado,1269246.83,5424.13,CPF-00726,,Financiamento,2023,11,129.0
TX-03054,IMO-03054,Maraponga,Flat/Studio,40,1,Usado,166561.97,4164.05,CPF-01597,,À vista,2022,4,19.0
TX-03055,IMO-03055,Parquelândia,Casa,180,2,Usado,1373525.25,7630.7,CPF-04480,,À vista,2022,6,97.0
TX-03056,IMO-03056,Eusébio,Flat/Studio,44,1,Novo,321533.04,7307.57,CPF-01978,,Financiamento,2024,11,5.0
TX-03057,IMO-03057,Papicu,Apartamento,66,2,Usado,414572.42,6281.4,CPF-02707,,À vista,2022,7,126.0
TX-03058,IMO-03058,Maraponga,Casa,77,4,Usado,366760.34,4763.12,CPF-04516,,Financiamento,2024,7,75.0
TX-03059,IMO-03059,Montese,Flat/Studio,37,1,Usado,148735.1,4019.87,CPF-03081,,À vista,2023,12,192.0
TX-03060,IMO-03060,Messejana,Apartamento,31,3,Novo,132384.65,4270.47,CPF-04932,,Financiamento,2024,1,39.0
TX-03061,IMO-03061,Maraponga,Flat/Studio,30,1,Usado,103048.77,3434.96,CPF-02478,,À vista,2023,2,5.0
TX-03062,IMO-03062,Cocó,Apartamento,48,4,Usado,389466.82,8113.89,CPF-04213,,Financiamento,2024,9,88.0
TX-03063,IMO-03063,Benfica,Flat/Studio,41,1,Novo,201115.52,4905.26,CPF-00282,,À vista,2023,9,155.0
TX-03064,IMO-03064,Fátima,Apartamento,84,3,Novo,619342.42,7373.12,CPF-00282,,Financiamento,2024,11,5.0
TX-03065,IMO-03065,Aldeota,Apartamento,132,4,Usado,1558378.72,11805.9,CPF-06493,,À vista,2023,2,238.0
TX-03066,IMO-03066,Messejana,Flat/Studio,41,1,Usado,122308.59,2983.14,CPF-00223,,À vista,2023,2,60.0
TX-03067,IMO-03067,Maraponga,Apartamento,58,2,Usado,238303.93,4108.69,CPF-06630,,Financiamento,2022,4,108.0
TX-03068,IMO-03068,Fátima,Casa,203,3,Usado,1100133.85,5419.38,CPF-01598,,À vista,2023,4,109.0
TX-03069,IMO-03069,Montese,Cobertura,194,5,Usado,575208.55,2964.99,CPF-06229,,Financiamento,2024,7,5.0
TX-03070,IMO-03070,Meireles,Apartamento,49,4,Usado,549401.32,11212.27,CPF-02046,,À vista,2024,5,81.0
TX-03071,IMO-03071,Aquiraz (Beach Park),Apartamento,67,2,Usado,432888.98,6461.03,CPF-01349,,À vista,2024,3,115.0
TX-03072,IMO-03072,Benfica,Apartamento,54,2,Novo,274925.95,5091.22,CPF-07522,,À vista,2024,3,102.0
TX-03073,IMO-03073,Montese,Casa,111,4,Novo,365296.13,3290.96,CPF-02299,,À vista,2024,11,104.0
TX-03074,IMO-03074,Aquiraz (Beach Park),Flat/Studio,55,1,Usado,347852.66,6324.59,CPF-03740,,À vista,2023,1,
TX-03075,IMO-03075,Fátima,Casa,164,3,Usado,1030968.7,6286.39,CPF-00931,,Financiamento,2024,7,47.0
TX-03076,IMO-03076,Papicu,Flat/Studio,26,1,Usado,139312.46,5358.17,CPF-07522,,À vista,2022,10,67.0
TX-03077,IMO-03077,Montese,Casa,161,4,Usado,721016.92,4478.37,CPF-02034,,Financiamento,2023,3,71.0
TX-03078,IMO-03078,Varjota,Casa,158,3,Usado,1208829.44,7650.82,CPF-03247,,À vista,2024,6,102.0
TX-03079,IMO-03079,Maraponga,Apartamento,106,3,Usado,410800.39,3875.48,CPF-07094,,À vista,2022,10,208.0
TX-03080,IMO-03080,Eusébio,Apartamento,60,2,Novo,385672.44,6427.87,CPF-03699,,Financiamento,2023,4,119.0
TX-03081,IMO-03081,Centro,Apartamento,95,4,Novo,607912.64,6399.08,CPF-03087,,À vista,2024,10,205.0
TX-03082,IMO-03082,Parquelândia,Apartamento,63,2,Usado,316302.88,5020.68,CPF-06241,,À vista,2023,9,138.0
TX-03083,IMO-03083,Montese,Apartamento,82,2,Usado,491460.76,5993.42,CPF-05692,,Financiamento,2023,5,15.0
TX-03084,IMO-03084,Luciano Cavalcante,Casa,161,2,Usado,1494108.62,9280.18,CPF-03294,,Financiamento,2024,6,147.0
TX-03085,IMO-03085,Messejana,Casa,153,3,Usado,683219.37,4465.49,CPF-01662,,À vista,2024,8,32.0
TX-03086,IMO-03086,Messejana,Apartamento,61,3,Novo,223198.83,3659.0,CPF-07194,,Financiamento,2023,10,
TX-03087,IMO-03087,Edson Queiroz,Casa,213,3,Novo,3400874.25,15966.55,CPF-09005,CNPJ-08002,À vista,2023,11,31.0
TX-03088,IMO-03088,Eusébio,Casa,128,3,Usado,490304.83,3830.51,CPF-00811,,À vista,2024,1,113.0
TX-03089,IMO-03089,Benfica,Apartamento,67,4,Usado,337228.65,5033.26,CPF-06210,,Financiamento,2024,7,39.0
TX-03090,IMO-03090,Centro,Casa,189,3,Novo,1289993.99,6825.37,CPF-01378,,À vista,2022,11,118.0
TX-03091,IMO-03091,Cocó,Apartamento,91,4,Novo,800597.89,8797.78,CPF-02116,,Financiamento,2024,11,137.0
TX-03092,IMO-03092,Centro,Apartamento,62,3,Novo,481750.24,7770.17,CPF-01381,,Financiamento,2024,3,162.0
TX-03093,IMO-03093,Centro,Casa,67,2,Novo,443487.96,6619.22,CPF-04128,,À vista,2022,1,58.0
TX-03094,IMO-03094,Varjota,Apartamento,85,3,Novo,967469.88,11382.0,CPF-04404,,À vista,2022,11,42.0
TX-03095,IMO-03095,Fátima,Apartamento,88,3,Usado,830431.48,9436.72,CPF-00262,,À vista,2023,7,151.0
TX-03096,IMO-03096,Luciano Cavalcante,Apartamento,90,4,Usado,632181.54,7024.24,CPF-06329,,À vista,2022,1,168.0
TX-03097,IMO-03097,Aldeota,Casa,83,4,Novo,941717.19,11345.99,CPF-03315,,À vista,2022,4,52.0
TX-03098,IMO-03098,Edson Queiroz,Casa,139,3,Novo,1194230.76,8591.59,CPF-05918,,À vista,2023,5,22.0
TX-03099,IMO-03099,Eusébio,Apartamento,30,2,Usado,167469.1,5582.3,CPF-05728,,À vista,2024,9,8.0
TX-03100,IMO-03100,Maracanaú,Casa,163,5,Usado,492910.7,3023.99,CPF-05520,,Financiamento,2023,6,31.0
TX-03101,IMO-03101,Aquiraz (Beach Park),Flat/Studio,27,1,Novo,214915.41,7959.83,CPF-05387,,À vista,2023,9,88.0
TX-03102,IMO-03102,Varjota,Apartamento,109,3,Usado,928798.34,8521.09,CPF-06047,,À vista,2024,5,82.0
TX-03103,IMO-03103,Aldeota,Flat/Studio,29,1,Usado,260879.84,8995.86,CPF-02637,,Financiamento,2024,12,5.0
TX-03104,IMO-03104,Montese,Casa,189,4,Usado,826539.74,4373.23,CPF-04881,,À vista,2022,6,43.0
TX-03105,IMO-03105,Montese,Apartamento,58,3,Usado,221708.67,3822.56,CPF-06815,,À vista,2023,11,78.0
TX-03106,IMO-03106,Caucaia,Casa,216,4,Novo,852294.84,3945.81,CPF-03273,,À vista,2023,2,57.0
TX-03107,IMO-03107,Montese,Casa,267,3,Novo,1479830.94,5542.44,CPF-07937,,À vista,2023,7,5.0
TX-03108,IMO-03108,Dionísio Torres,Flat/Studio,34,1,Novo,311372.46,9158.01,CPF-05959,,Financiamento,2022,2,18.0
TX-03109,IMO-03109,Parangaba,Apartamento,91,3,Usado,287828.45,3162.95,CPF-03824,,À vista,2023,2,105.0
TX-03110,IMO-03110,Edson Queiroz,Apartamento,77,2,Usado,737257.05,9574.77,CPF-09002,CNPJ-08005,À vista,2024,1,96.0
TX-03111,IMO-03111,Eusébio,Casa,154,2,Usado,937548.42,6087.98,CPF-05033,,Financiamento,2024,11,84.0
TX-03112,IMO-03112,Fátima,Casa,95,3,Usado,757656.88,7975.34,CPF-05659,,À vista,2022,3,79.0
TX-03113,IMO-03113,Fátima,Flat/Studio,46,1,Novo,441523.76,9598.34,CPF-07305,,Financiamento,2022,5,65.0
TX-03114,IMO-03114,Edson Queiroz,Apartamento,33,3,Usado,330999.38,10030.28,CPF-09014,CNPJ-08003,À vista,2024,9,94.0
TX-03115,IMO-03115,Maraponga,Cobertura,221,4,Usado,926545.98,4192.52,CPF-00427,,À vista,2023,10,200.0
TX-03116,IMO-03116,Fátima,Casa,183,4,Novo,1092363.63,5969.2,CPF-02393,,À vista,2022,8,83.0
TX-03117,IMO-03117,Varjota,Apartamento,101,1,Novo,902336.89,8934.03,CPF-02751,,À vista,2022,3,29.0
TX-03118,IMO-03118,Messejana,Flat/Studio,51,1,Novo,220214.01,4317.92,CPF-00216,,À vista,2022,11,154.0
TX-03119,IMO-03119,Cocó,Apartamento,99,2,Usado,933936.83,9433.71,CPF-03975,,À vista,2023,1,181.0
TX-03120,IMO-03120,Messejana,Apartamento,109,2,Usado,337901.12,3100.01,CPF-00762,,À vista,2022,5,92.0
TX-03121,IMO-03121,Aquiraz (Beach Park),Apartamento,108,2,Novo,709070.77,6565.47,CPF-07781,,À vista,2023,8,135.0
TX-03122,IMO-03122,Maraponga,Apartamento,124,3,Usado,547099.77,4412.09,CPF-03241,,Financiamento,2023,6,174.0
TX-03123,IMO-03123,Parquelândia,Apartamento,79,4,Usado,421627.08,5337.05,CPF-03961,,À vista,2023,10,69.0
TX-03124,IMO-03124,Edson Queiroz,Casa,194,3,Usado,1383112.43,7129.45,CPF-06719,,Financiamento,2022,5,214.0
TX-03125,IMO-03125,Centro,Apartamento,104,3,Usado,572937.58,5509.02,CPF-04077,,Financiamento,2022,8,89.0
TX-03126,IMO-03126,Eusébio,Apartamento,51,3,Novo,283796.38,5564.63,CPF-06153,,Financiamento,2024,10,33.0
TX-03127,IMO-03127,Cocó,Apartamento,114,2,Novo,1427542.92,12522.31,CPF-00429,,À vista,2022,6,108.0
TX-03128,IMO-03128,Varjota,Cobertura,180,4,Usado,1513792.69,8409.96,CPF-01148,,À vista,2023,3,111.0
TX-03129,IMO-03129,Maraponga,Flat/Studio,42,1,Usado,160208.01,3814.48,CPF-04417,,À vista,2022,6,6.0
TX-03130,IMO-03130,Aquiraz (Beach Park),Apartamento,57,3,Novo,574364.35,10076.57,CPF-05804,,Financiamento,2024,3,54.0
